Product ID,Date,Location,On Hand Qty,Unit Cost,On Hand Value
Product 25,6/17/2014,Whse 2,0,34.15,0
Product 25,6/17/2014,Whse 3,0,34.15,0
Product 25,6/17/2014,Whse 4,450,34.15,15367.5
Product 25,6/17/2014,Whse 7,432,34.15,14752.8
Product 25,6/17/2014,Whse 8,516,34.15,17621.4
Product 25,6/18/2014,Whse 1,3750,34.15,128062.5
Product 25,6/18/2014,Whse 2,0,34.15,0
Product 25,6/18/2014,Whse 3,0,34.15,0
Product 25,6/18/2014,Whse 4,450,34.15,15367.5
Product 25,6/18/2014,Whse 7,432,34.15,14752.8
Product 25,6/18/2014,Whse 8,384,34.15,13113.6
Product 25,6/19/2014,Whse 1,3438,34.15,117407.7
Product 25,6/19/2014,Whse 2,0,34.15,0
Product 25,6/19/2014,Whse 3,0,34.15,0
Product 25,6/19/2014,Whse 4,438,34.15,14957.7
Product 25,6/19/2014,Whse 7,432,34.15,14752.8
Product 25,6/19/2014,Whse 8,384,34.15,13113.6
Product 25,6/20/2014,Whse 1,3438,34.15,117407.7
Product 25,6/20/2014,Whse 2,0,34.15,0
Product 25,6/20/2014,Whse 3,0,34.15,0
Product 25,6/20/2014,Whse 4,864,34.15,29505.6
Product 25,6/20/2014,Whse 7,0,34.15,0
Product 25,6/20/2014,Whse 8,384,34.15,13113.6
Product 25,6/23/2014,Whse 1,3420,34.15,116793
Product 25,6/23/2014,Whse 2,0,34.15,0
Product 25,6/23/2014,Whse 3,0,34.15,0
Product 25,6/23/2014,Whse 4,810,34.15,27661.5
Product 25,6/23/2014,Whse 7,0,34.15,0
Product 25,6/23/2014,Whse 8,384,34.15,13113.6
Product 25,6/24/2014,Whse 1,3294,34.15,112490.1
Product 25,6/24/2014,Whse 2,0,34.15,0
Product 25,6/24/2014,Whse 3,0,34.15,0
Product 25,6/24/2014,Whse 4,750,34.15,25612.5
Product 25,6/24/2014,Whse 7,0,34.15,0
Product 25,6/24/2014,Whse 8,378,34.15,12908.7
Product 25,6/25/2014,Whse 1,2688,34.15,91795.2
Product 25,6/25/2014,Whse 2,0,34.15,0
Product 25,6/25/2014,Whse 3,0,34.15,0
Product 25,6/25/2014,Whse 4,708,34.15,24178.2
Product 25,6/25/2014,Whse 7,0,34.15,0
Product 25,6/25/2014,Whse 8,378,34.15,12908.7
Product 25,6/26/2014,Whse 1,2526,34.15,86262.9
Product 25,6/26/2014,Whse 2,0,34.15,0
Product 25,6/26/2014,Whse 3,0,34.15,0
Product 25,6/26/2014,Whse 4,696,34.15,23768.4
Product 25,6/26/2014,Whse 7,2124,34.15,72534.6
Product 25,6/26/2014,Whse 8,348,34.15,11884.2
Product 25,6/27/2014,Whse 1,3186,34.15,108801.9
Product 25,6/27/2014,Whse 2,0,34.15,0
Product 25,6/27/2014,Whse 3,0,34.15,0
Product 25,6/27/2014,Whse 4,684,34.15,23358.6
Product 25,6/27/2014,Whse 7,1296,34.15,44258.4
Product 25,6/27/2014,Whse 8,318,34.15,10859.7
Product 25,6/30/2014,Whse 1,3174,34.15,108392.1
Product 25,6/30/2014,Whse 2,0,34.15,0
Product 25,6/30/2014,Whse 3,0,34.15,0
Product 25,6/30/2014,Whse 4,1062,34.15,36267.3
Product 25,6/30/2014,Whse 7,432,34.15,14752.8
Product 25,6/30/2014,Whse 8,750,34.15,25612.5
Product 13,6/2/2014,Whse 1,1386,34.15,47331.9
Product 13,6/2/2014,Whse 3,0,34.15,0
Product 13,6/2/2014,Whse 4,492,34.15,16801.8
Product 13,6/2/2014,Whse 7,0,34.15,0
Product 13,6/2/2014,Whse 8,42,34.15,1434.3
Product 13,6/4/2014,Whse 1,1386,34.15,47331.9
Product 13,6/4/2014,Whse 3,0,34.15,0
Product 13,6/4/2014,Whse 4,492,34.15,16801.8
Product 13,6/4/2014,Whse 7,0,34.15,0
Product 13,6/4/2014,Whse 8,42,34.15,1434.3
Product 13,6/5/2014,Whse 1,990,34.15,33808.5
Product 13,6/5/2014,Whse 3,0,34.15,0
Product 13,6/5/2014,Whse 4,486,34.15,16596.9
Product 13,6/5/2014,Whse 7,0,34.15,0
Product 13,6/5/2014,Whse 8,36,34.15,1229.4
Product 13,6/6/2014,Whse 1,936,34.15,31964.4
Product 13,6/6/2014,Whse 3,0,34.15,0
Product 13,6/6/2014,Whse 4,486,34.15,16596.9
Product 13,6/6/2014,Whse 7,0,34.15,0
Product 13,6/6/2014,Whse 8,36,34.15,1229.4
Product 13,6/9/2014,Whse 1,936,34.15,31964.4
Product 13,6/9/2014,Whse 3,0,34.15,0
Product 13,6/9/2014,Whse 4,474,34.15,16187.1
Product 13,6/9/2014,Whse 7,0,34.15,0
Product 13,6/9/2014,Whse 8,36,34.15,1229.4
Product 13,6/10/2014,Whse 1,936,34.15,31964.4
Product 13,6/10/2014,Whse 3,0,34.15,0
Product 13,6/10/2014,Whse 4,474,34.15,16187.1
Product 13,6/10/2014,Whse 7,0,34.15,0
Product 13,6/10/2014,Whse 8,36,34.15,1229.4
Product 13,6/11/2014,Whse 1,1068,34.15,36472.2
Product 13,6/11/2014,Whse 3,0,34.15,0
Product 13,6/11/2014,Whse 4,462,34.15,15777.3
Product 13,6/11/2014,Whse 7,432,34.15,14752.8
Product 13,6/11/2014,Whse 8,36,34.15,1229.4
Product 13,6/12/2014,Whse 1,1026,34.15,35037.9
Product 13,6/12/2014,Whse 3,0,34.15,0
Product 13,6/12/2014,Whse 4,462,34.15,15777.3
Product 13,6/12/2014,Whse 7,576,34.15,19670.4
Product 13,6/12/2014,Whse 8,36,34.15,1229.4
Product 13,6/13/2014,Whse 1,1602,34.15,54708.3
Product 13,6/13/2014,Whse 3,0,34.15,0
Product 13,6/13/2014,Whse 4,462,34.15,15777.3
Product 13,6/13/2014,Whse 7,0,34.15,0
Product 13,6/13/2014,Whse 8,36,34.15,1229.4
Product 13,6/16/2014,Whse 1,1602,34.15,54708.3
Product 13,6/16/2014,Whse 3,0,34.15,0
Product 13,6/16/2014,Whse 4,456,34.15,15572.4
Product 13,6/16/2014,Whse 7,0,34.15,0
Product 13,6/16/2014,Whse 8,36,34.15,1229.4
Product 13,6/17/2014,Whse 1,1602,34.15,54708.3
Product 13,6/17/2014,Whse 3,0,34.15,0
Product 13,6/17/2014,Whse 4,456,34.15,15572.4
Product 13,6/17/2014,Whse 7,0,34.15,0
Product 13,6/17/2014,Whse 8,36,34.15,1229.4
Product 13,6/18/2014,Whse 1,1686,34.15,57576.9
Product 13,6/18/2014,Whse 3,0,34.15,0
Product 13,6/18/2014,Whse 4,456,34.15,15572.4
Product 13,6/18/2014,Whse 7,18,34.15,614.7
Product 13,6/18/2014,Whse 8,36,34.15,1229.4
Product 13,6/19/2014,Whse 1,1428,34.15,48766.2
Product 13,6/19/2014,Whse 3,0,34.15,0
Product 13,6/19/2014,Whse 4,444,34.15,15162.6
Product 13,6/19/2014,Whse 7,18,34.15,614.7
Product 13,6/19/2014,Whse 8,36,34.15,1229.4
Product 13,6/20/2014,Whse 1,1428,34.15,48766.2
Product 13,6/20/2014,Whse 3,0,34.15,0
Product 13,6/20/2014,Whse 4,444,34.15,15162.6
Product 13,6/20/2014,Whse 7,18,34.15,614.7
Product 13,6/20/2014,Whse 8,36,34.15,1229.4
Product 13,6/23/2014,Whse 1,1374,34.15,46922.1
Product 13,6/23/2014,Whse 3,0,34.15,0
Product 13,6/23/2014,Whse 4,444,34.15,15162.6
Product 13,6/23/2014,Whse 7,18,34.15,614.7
Product 13,6/23/2014,Whse 8,36,34.15,1229.4
Product 13,6/24/2014,Whse 1,1632,34.15,55732.8
Product 13,6/24/2014,Whse 3,0,34.15,0
Product 13,6/24/2014,Whse 4,444,34.15,15162.6
Product 13,6/24/2014,Whse 7,0,34.15,0
Product 13,6/24/2014,Whse 8,36,34.15,1229.4
Product 13,6/25/2014,Whse 1,1506,34.15,51429.9
Product 13,6/25/2014,Whse 3,0,34.15,0
Product 13,6/25/2014,Whse 4,444,34.15,15162.6
Product 13,6/25/2014,Whse 7,0,34.15,0
Product 13,6/25/2014,Whse 8,36,34.15,1229.4
Product 13,6/26/2014,Whse 1,1380,34.15,47127
Product 13,6/26/2014,Whse 3,0,34.15,0
Product 13,6/26/2014,Whse 4,444,34.15,15162.6
Product 13,6/26/2014,Whse 7,0,34.15,0
Product 13,6/26/2014,Whse 8,36,34.15,1229.4
Product 13,6/27/2014,Whse 1,1374,34.15,46922.1
Product 13,6/27/2014,Whse 3,0,34.15,0
Product 13,6/27/2014,Whse 4,432,34.15,14752.8
Product 13,6/27/2014,Whse 7,0,34.15,0
Product 13,6/27/2014,Whse 8,36,34.15,1229.4
Product 13,6/30/2014,Whse 1,1296,34.15,44258.4
Product 13,6/30/2014,Whse 3,0,34.15,0
Product 13,6/30/2014,Whse 4,426,34.15,14547.9
Product 13,6/30/2014,Whse 7,0,34.15,0
Product 13,6/30/2014,Whse 8,36,34.15,1229.4
Product 26,6/2/2014,Whse 1,5742,34.15,196089.3
Product 26,6/2/2014,Whse 3,0,34.15,0
Product 26,6/2/2014,Whse 4,1914,34.15,65363.1
Product 26,6/2/2014,Whse 7,960,34.15,32784
Product 26,6/2/2014,Whse 8,2418,34.15,82574.7
Product 26,6/4/2014,Whse 1,6126,34.15,209202.9
Product 26,6/4/2014,Whse 3,0,34.15,0
Product 26,6/4/2014,Whse 4,1914,34.15,65363.1
Product 26,6/4/2014,Whse 7,576,34.15,19670.4
Product 26,6/4/2014,Whse 8,2418,34.15,82574.7
Product 26,6/5/2014,Whse 1,5550,34.15,189532.5
Product 26,6/5/2014,Whse 3,0,34.15,0
Product 26,6/5/2014,Whse 4,1692,34.15,57781.8
Product 26,6/5/2014,Whse 7,3264,34.15,111465.6
Product 26,6/5/2014,Whse 8,2316,34.15,79091.4
Product 26,6/6/2014,Whse 1,5358,34.15,182975.7
Product 26,6/6/2014,Whse 3,0,34.15,0
Product 26,6/6/2014,Whse 4,1692,34.15,57781.8
Product 26,6/6/2014,Whse 7,3264,34.15,111465.6
Product 26,6/6/2014,Whse 8,2316,34.15,79091.4
Product 26,6/9/2014,Whse 1,5262,34.15,179697.3
Product 26,6/9/2014,Whse 3,0,34.15,0
Product 26,6/9/2014,Whse 4,1692,34.15,57781.8
Product 26,6/9/2014,Whse 7,3264,34.15,111465.6
Product 26,6/9/2014,Whse 8,2316,34.15,79091.4
Product 26,6/10/2014,Whse 1,5838,34.15,199367.7
Product 26,6/10/2014,Whse 3,0,34.15,0
Product 26,6/10/2014,Whse 4,1884,34.15,64338.6
Product 26,6/10/2014,Whse 7,768,34.15,26227.2
Product 26,6/10/2014,Whse 8,3180,34.15,108597
Product 26,6/11/2014,Whse 1,5934,34.15,202646.1
Product 26,6/11/2014,Whse 3,0,34.15,0
Product 26,6/11/2014,Whse 4,1788,34.15,61060.2
Product 26,6/11/2014,Whse 7,1344,34.15,45897.6
Product 26,6/11/2014,Whse 8,3084,34.15,105318.6
Product 26,6/12/2014,Whse 1,5934,34.15,202646.1
Product 26,6/12/2014,Whse 3,0,34.15,0
Product 26,6/12/2014,Whse 4,1692,34.15,57781.8
Product 26,6/12/2014,Whse 7,768,34.15,26227.2
Product 26,6/12/2014,Whse 8,3264,34.15,111465.6
Product 26,6/13/2014,Whse 1,5934,34.15,202646.1
Product 26,6/13/2014,Whse 3,0,34.15,0
Product 26,6/13/2014,Whse 4,1596,34.15,54503.4
Product 26,6/13/2014,Whse 7,576,34.15,19670.4
Product 26,6/13/2014,Whse 8,3456,34.15,118022.4
Product 26,6/16/2014,Whse 1,5454,34.15,186254.1
Product 26,6/16/2014,Whse 3,0,34.15,0
Product 26,6/16/2014,Whse 4,1596,34.15,54503.4
Product 26,6/16/2014,Whse 7,384,34.15,13113.6
Product 26,6/16/2014,Whse 8,3648,34.15,124579.2
Product 26,6/17/2014,Whse 1,5262,34.15,179697.3
Product 26,6/17/2014,Whse 3,0,34.15,0
Product 26,6/17/2014,Whse 4,1500,34.15,51225
Product 26,6/17/2014,Whse 7,384,34.15,13113.6
Product 26,6/17/2014,Whse 8,3456,34.15,118022.4
Product 26,6/18/2014,Whse 1,4974,34.15,169862.1
Product 26,6/18/2014,Whse 3,0,34.15,0
Product 26,6/18/2014,Whse 4,1500,34.15,51225
Product 26,6/18/2014,Whse 7,2304,34.15,78681.6
Product 26,6/18/2014,Whse 8,2298,34.15,78476.7
Product 26,6/19/2014,Whse 1,4686,34.15,160026.9
Product 26,6/19/2014,Whse 3,0,34.15,0
Product 26,6/19/2014,Whse 4,1500,34.15,51225
Product 26,6/19/2014,Whse 7,2304,34.15,78681.6
Product 26,6/19/2014,Whse 8,2298,34.15,78476.7
Product 26,6/20/2014,Whse 1,5070,34.15,173140.5
Product 26,6/20/2014,Whse 3,0,34.15,0
Product 26,6/20/2014,Whse 4,1500,34.15,51225
Product 26,6/20/2014,Whse 7,1920,34.15,65568
Product 26,6/20/2014,Whse 8,2298,34.15,78476.7
Product 26,6/23/2014,Whse 1,5358,34.15,182975.7
Product 26,6/23/2014,Whse 3,0,34.15,0
Product 26,6/23/2014,Whse 4,1308,34.15,44668.2
Product 26,6/23/2014,Whse 7,1152,34.15,39340.8
Product 26,6/23/2014,Whse 8,2298,34.15,78476.7
Product 26,6/24/2014,Whse 1,5646,34.15,192810.9
Product 26,6/24/2014,Whse 3,0,34.15,0
Product 26,6/24/2014,Whse 4,1308,34.15,44668.2
Product 26,6/24/2014,Whse 7,1656,34.15,56552.4
Product 26,6/24/2014,Whse 8,2682,34.15,91590.3
Product 26,6/25/2014,Whse 1,4494,34.15,153470.1
Product 26,6/25/2014,Whse 3,0,34.15,0
Product 26,6/25/2014,Whse 4,1500,34.15,51225
Product 26,6/25/2014,Whse 7,1464,34.15,49995.6
Product 26,6/25/2014,Whse 8,2682,34.15,91590.3
Product 26,6/26/2014,Whse 1,4998,34.15,170681.7
Product 26,6/26/2014,Whse 3,0,34.15,0
Product 26,6/26/2014,Whse 4,1404,34.15,47946.6
Product 26,6/26/2014,Whse 7,192,34.15,6556.8
Product 26,6/26/2014,Whse 8,3162,34.15,107982.3
Product 26,6/27/2014,Whse 1,4422,34.15,151011.3
Product 26,6/27/2014,Whse 3,0,34.15,0
Product 26,6/27/2014,Whse 4,1302,34.15,44463.3
Product 26,6/27/2014,Whse 7,192,34.15,6556.8
Product 26,6/27/2014,Whse 8,2970,34.15,101425.5
Product 26,6/30/2014,Whse 1,4422,34.15,151011.3
Product 26,6/30/2014,Whse 3,0,34.15,0
Product 26,6/30/2014,Whse 4,1206,34.15,41184.9
Product 26,6/30/2014,Whse 7,192,34.15,6556.8
Product 26,6/30/2014,Whse 8,2970,34.15,101425.5
Product 27,6/2/2014,Whse 1,1050,34.15,35857.5
Product 27,6/2/2014,Whse 2,0,34.15,0
Product 27,6/2/2014,Whse 3,0,34.15,0
Product 27,6/2/2014,Whse 4,2730,34.15,93229.5
Product 27,6/2/2014,Whse 7,0,34.15,0
Product 27,6/2/2014,Whse 8,1590,34.15,54298.5
Product 27,6/4/2014,Whse 1,1050,34.15,35857.5
Product 27,6/4/2014,Whse 2,0,34.15,0
Product 27,6/4/2014,Whse 3,0,34.15,0
Product 27,6/4/2014,Whse 4,2730,34.15,93229.5
Product 27,6/4/2014,Whse 7,0,34.15,0
Product 27,6/4/2014,Whse 8,1590,34.15,54298.5
Product 27,6/5/2014,Whse 1,1002,34.15,34218.3
Product 27,6/5/2014,Whse 2,0,34.15,0
Product 27,6/5/2014,Whse 3,0,34.15,0
Product 27,6/5/2014,Whse 4,2382,34.15,81345.3
Product 27,6/5/2014,Whse 7,2016,34.15,68846.4
Product 27,6/5/2014,Whse 8,1584,34.15,54093.6
Product 27,6/6/2014,Whse 1,690,34.15,23563.5
Product 27,6/6/2014,Whse 2,0,34.15,0
Product 27,6/6/2014,Whse 3,0,34.15,0
Product 27,6/6/2014,Whse 4,2382,34.15,81345.3
Product 27,6/6/2014,Whse 7,2016,34.15,68846.4
Product 27,6/6/2014,Whse 8,1584,34.15,54093.6
Product 27,6/9/2014,Whse 1,684,34.15,23358.6
Product 27,6/9/2014,Whse 2,0,34.15,0
Product 27,6/9/2014,Whse 3,0,34.15,0
Product 27,6/9/2014,Whse 4,2376,34.15,81140.4
Product 27,6/9/2014,Whse 7,2016,34.15,68846.4
Product 27,6/9/2014,Whse 8,1584,34.15,54093.6
Product 27,6/10/2014,Whse 1,1326,34.15,45282.9
Product 27,6/10/2014,Whse 2,0,34.15,0
Product 27,6/10/2014,Whse 3,0,34.15,0
Product 27,6/10/2014,Whse 4,1980,34.15,67617
Product 27,6/10/2014,Whse 7,1008,34.15,34423.2
Product 27,6/10/2014,Whse 8,1662,34.15,56757.3
Product 27,6/11/2014,Whse 1,1314,34.15,44873.1
Product 27,6/11/2014,Whse 2,0,34.15,0
Product 27,6/11/2014,Whse 3,0,34.15,0
Product 27,6/11/2014,Whse 4,2358,34.15,80525.7
Product 27,6/11/2014,Whse 7,1344,34.15,45897.6
Product 27,6/11/2014,Whse 8,1500,34.15,51225
Product 27,6/12/2014,Whse 1,1296,34.15,44258.4
Product 27,6/12/2014,Whse 2,0,34.15,0
Product 27,6/12/2014,Whse 3,0,34.15,0
Product 27,6/12/2014,Whse 4,2850,34.15,97327.5
Product 27,6/12/2014,Whse 7,672,34.15,22948.8
Product 27,6/12/2014,Whse 8,1386,34.15,47331.9
Product 27,6/13/2014,Whse 1,1632,34.15,55732.8
Product 27,6/13/2014,Whse 2,0,34.15,0
Product 27,6/13/2014,Whse 3,0,34.15,0
Product 27,6/13/2014,Whse 4,2814,34.15,96098.1
Product 27,6/13/2014,Whse 7,336,34.15,11474.4
Product 27,6/13/2014,Whse 8,1386,34.15,47331.9
Product 27,6/16/2014,Whse 1,1632,34.15,55732.8
Product 27,6/16/2014,Whse 2,0,34.15,0
Product 27,6/16/2014,Whse 3,0,34.15,0
Product 27,6/16/2014,Whse 4,2778,34.15,94868.7
Product 27,6/16/2014,Whse 7,336,34.15,11474.4
Product 27,6/16/2014,Whse 8,1386,34.15,47331.9
Product 27,6/17/2014,Whse 1,1512,34.15,51634.8
Product 27,6/17/2014,Whse 2,0,34.15,0
Product 27,6/17/2014,Whse 3,0,34.15,0
Product 27,6/17/2014,Whse 4,2694,34.15,92000.1
Product 27,6/17/2014,Whse 7,336,34.15,11474.4
Product 27,6/17/2014,Whse 8,1296,34.15,44258.4
Product 27,6/18/2014,Whse 1,1494,34.15,51020.1
Product 27,6/18/2014,Whse 2,0,34.15,0
Product 27,6/18/2014,Whse 3,0,34.15,0
Product 27,6/18/2014,Whse 4,2634,34.15,89951.1
Product 27,6/18/2014,Whse 7,1680,34.15,57372
Product 27,6/18/2014,Whse 8,984,34.15,33603.6
Product 27,6/19/2014,Whse 1,1434,34.15,48971.1
Product 27,6/19/2014,Whse 2,0,34.15,0
Product 27,6/19/2014,Whse 3,0,34.15,0
Product 27,6/19/2014,Whse 4,2490,34.15,85033.5
Product 27,6/19/2014,Whse 7,1326,34.15,45282.9
Product 27,6/19/2014,Whse 8,1338,34.15,45692.7
Product 27,6/20/2014,Whse 1,1434,34.15,48971.1
Product 27,6/20/2014,Whse 2,0,34.15,0
Product 27,6/20/2014,Whse 3,0,34.15,0
Product 27,6/20/2014,Whse 4,3306,34.15,112899.9
Product 27,6/20/2014,Whse 7,336,34.15,11474.4
Product 27,6/20/2014,Whse 8,1338,34.15,45692.7
Product 27,6/23/2014,Whse 1,1422,34.15,48561.3
Product 27,6/23/2014,Whse 2,0,34.15,0
Product 27,6/23/2014,Whse 3,0,34.15,0
Product 27,6/23/2014,Whse 4,2982,34.15,101835.3
Product 27,6/23/2014,Whse 7,336,34.15,11474.4
Product 27,6/23/2014,Whse 8,1338,34.15,45692.7
Product 27,6/24/2014,Whse 1,1416,34.15,48356.4
Product 27,6/24/2014,Whse 2,0,34.15,0
Product 27,6/24/2014,Whse 3,0,34.15,0
Product 27,6/24/2014,Whse 4,3138,34.15,107162.7
Product 27,6/24/2014,Whse 7,0,34.15,0
Product 27,6/24/2014,Whse 8,1332,34.15,45487.8
Product 27,6/25/2014,Whse 1,1404,34.15,47946.6
Product 27,6/25/2014,Whse 2,0,34.15,0
Product 27,6/25/2014,Whse 3,0,34.15,0
Product 27,6/25/2014,Whse 4,3096,34.15,105728.4
Product 27,6/25/2014,Whse 7,0,34.15,0
Product 27,6/25/2014,Whse 8,1332,34.15,45487.8
Product 27,6/26/2014,Whse 1,1374,34.15,46922.1
Product 27,6/26/2014,Whse 2,0,34.15,0
Product 27,6/26/2014,Whse 3,0,34.15,0
Product 27,6/26/2014,Whse 4,3018,34.15,103064.7
Product 27,6/26/2014,Whse 7,0,34.15,0
Product 27,6/26/2014,Whse 8,1236,34.15,42209.4
Product 27,6/27/2014,Whse 1,1248,34.15,42619.2
Product 27,6/27/2014,Whse 2,0,34.15,0
Product 27,6/27/2014,Whse 3,0,34.15,0
Product 27,6/27/2014,Whse 4,2850,34.15,97327.5
Product 27,6/27/2014,Whse 7,0,34.15,0
Product 27,6/27/2014,Whse 8,1158,34.15,39545.7
Product 27,6/30/2014,Whse 1,1194,34.15,40775.1
Product 27,6/30/2014,Whse 2,0,34.15,0
Product 27,6/30/2014,Whse 3,0,34.15,0
Product 27,6/30/2014,Whse 4,2676,34.15,91385.4
Product 27,6/30/2014,Whse 7,0,34.15,0
Product 27,6/30/2014,Whse 8,1158,34.15,39545.7
Product 28,6/2/2014,Whse 1,1632,34.15,55732.8
Product 28,6/2/2014,Whse 3,0,34.15,0
Product 28,6/2/2014,Whse 4,2592,34.15,88516.8
Product 28,6/2/2014,Whse 7,0,34.15,0
Product 28,6/2/2014,Whse 8,1368,34.15,46717.2
Product 28,6/4/2014,Whse 1,1632,34.15,55732.8
Product 28,6/4/2014,Whse 3,0,34.15,0
Product 28,6/4/2014,Whse 4,2592,34.15,88516.8
Product 28,6/4/2014,Whse 7,0,34.15,0
Product 28,6/4/2014,Whse 8,1368,34.15,46717.2
Product 28,6/5/2014,Whse 1,1584,34.15,54093.6
Product 28,6/5/2014,Whse 3,0,34.15,0
Product 28,6/5/2014,Whse 4,2136,34.15,72944.4
Product 28,6/5/2014,Whse 7,912,34.15,31144.8
Product 28,6/5/2014,Whse 8,1338,34.15,45692.7
Product 28,6/6/2014,Whse 1,1272,34.15,43438.8
Product 28,6/6/2014,Whse 3,0,34.15,0
Product 28,6/6/2014,Whse 4,2376,34.15,81140.4
Product 28,6/6/2014,Whse 7,684,34.15,23358.6
Product 28,6/6/2014,Whse 8,1338,34.15,45692.7
Product 28,6/9/2014,Whse 1,1272,34.15,43438.8
Product 28,6/9/2014,Whse 3,0,34.15,0
Product 28,6/9/2014,Whse 4,2370,34.15,80935.5
Product 28,6/9/2014,Whse 7,684,34.15,23358.6
Product 28,6/9/2014,Whse 8,1338,34.15,45692.7
Product 28,6/10/2014,Whse 1,1710,34.15,58396.5
Product 28,6/10/2014,Whse 3,0,34.15,0
Product 28,6/10/2014,Whse 4,1986,34.15,67821.9
Product 28,6/10/2014,Whse 7,0,34.15,0
Product 28,6/10/2014,Whse 8,1476,34.15,50405.4
Product 28,6/11/2014,Whse 1,1650,34.15,56347.5
Product 28,6/11/2014,Whse 3,0,34.15,0
Product 28,6/11/2014,Whse 4,1776,34.15,60650.4
Product 28,6/11/2014,Whse 7,0,34.15,0
Product 28,6/11/2014,Whse 8,1230,34.15,42004.5
Product 28,6/12/2014,Whse 1,1644,34.15,56142.6
Product 28,6/12/2014,Whse 3,0,34.15,0
Product 28,6/12/2014,Whse 4,2610,34.15,89131.5
Product 28,6/12/2014,Whse 7,906,34.15,30939.9
Product 28,6/12/2014,Whse 8,1146,34.15,39135.9
Product 28,6/13/2014,Whse 1,1638,34.15,55937.7
Product 28,6/13/2014,Whse 3,0,34.15,0
Product 28,6/13/2014,Whse 4,2934,34.15,100196.1
Product 28,6/13/2014,Whse 7,564,34.15,19260.6
Product 28,6/13/2014,Whse 8,1146,34.15,39135.9
Product 28,6/16/2014,Whse 1,1800,34.15,61470
Product 28,6/16/2014,Whse 3,0,34.15,0
Product 28,6/16/2014,Whse 4,2880,34.15,98352
Product 28,6/16/2014,Whse 7,228,34.15,7786.2
Product 28,6/16/2014,Whse 8,1254,34.15,42824.1
Product 28,6/17/2014,Whse 1,1932,34.15,65977.8
Product 28,6/17/2014,Whse 3,0,34.15,0
Product 28,6/17/2014,Whse 4,2820,34.15,96303
Product 28,6/17/2014,Whse 7,0,34.15,0
Product 28,6/17/2014,Whse 8,936,34.15,31964.4
Product 28,6/18/2014,Whse 1,1866,34.15,63723.9
Product 28,6/18/2014,Whse 3,0,34.15,0
Product 28,6/18/2014,Whse 4,2790,34.15,95278.5
Product 28,6/18/2014,Whse 7,0,34.15,0
Product 28,6/18/2014,Whse 8,882,34.15,30120.3
Product 28,6/19/2014,Whse 1,1818,34.15,62084.7
Product 28,6/19/2014,Whse 3,0,34.15,0
Product 28,6/19/2014,Whse 4,2622,34.15,89541.3
Product 28,6/19/2014,Whse 7,456,34.15,15572.4
Product 28,6/19/2014,Whse 8,882,34.15,30120.3
Product 28,6/20/2014,Whse 1,1818,34.15,62084.7
Product 28,6/20/2014,Whse 3,0,34.15,0
Product 28,6/20/2014,Whse 4,2892,34.15,98761.8
Product 28,6/20/2014,Whse 7,0,34.15,0
Product 28,6/20/2014,Whse 8,876,34.15,29915.4
Product 28,6/23/2014,Whse 1,1812,34.15,61879.8
Product 28,6/23/2014,Whse 3,0,34.15,0
Product 28,6/23/2014,Whse 4,2682,34.15,91590.3
Product 28,6/23/2014,Whse 7,0,34.15,0
Product 28,6/23/2014,Whse 8,876,34.15,29915.4
Product 28,6/24/2014,Whse 1,1806,34.15,61674.9
Product 28,6/24/2014,Whse 3,0,34.15,0
Product 28,6/24/2014,Whse 4,2508,34.15,85648.2
Product 28,6/24/2014,Whse 7,456,34.15,15572.4
Product 28,6/24/2014,Whse 8,738,34.15,25202.7
Product 28,6/25/2014,Whse 1,1686,34.15,57576.9
Product 28,6/25/2014,Whse 3,0,34.15,0
Product 28,6/25/2014,Whse 4,2436,34.15,83189.4
Product 28,6/25/2014,Whse 7,456,34.15,15572.4
Product 28,6/25/2014,Whse 8,738,34.15,25202.7
Product 28,6/26/2014,Whse 1,1680,34.15,57372
Product 28,6/26/2014,Whse 3,0,34.15,0
Product 28,6/26/2014,Whse 4,2364,34.15,80730.6
Product 28,6/26/2014,Whse 7,456,34.15,15572.4
Product 28,6/26/2014,Whse 8,738,34.15,25202.7
Product 28,6/27/2014,Whse 1,1554,34.15,53069.1
Product 28,6/27/2014,Whse 3,0,34.15,0
Product 28,6/27/2014,Whse 4,2196,34.15,74993.4
Product 28,6/27/2014,Whse 7,228,34.15,7786.2
Product 28,6/27/2014,Whse 8,954,34.15,32579.1
Product 28,6/30/2014,Whse 1,1506,34.15,51429.9
Product 28,6/30/2014,Whse 3,0,34.15,0
Product 28,6/30/2014,Whse 4,2034,34.15,69461.1
Product 28,6/30/2014,Whse 7,228,34.15,7786.2
Product 28,6/30/2014,Whse 8,954,34.15,32579.1
Product 14,6/2/2014,Whse 1,0,34.15,0
Product 14,6/2/2014,Whse 3,0,34.15,0
Product 14,6/2/2014,Whse 4,534,34.15,18236.1
Product 14,6/2/2014,Whse 7,0,34.15,0
Product 14,6/2/2014,Whse 8,84,34.15,2868.6
Product 14,6/4/2014,Whse 1,0,34.15,0
Product 14,6/4/2014,Whse 3,0,34.15,0
Product 14,6/4/2014,Whse 4,534,34.15,18236.1
Product 14,6/4/2014,Whse 7,0,34.15,0
Product 14,6/4/2014,Whse 8,84,34.15,2868.6
Product 14,6/5/2014,Whse 1,0,34.15,0
Product 14,6/5/2014,Whse 3,0,34.15,0
Product 14,6/5/2014,Whse 4,492,34.15,16801.8
